NumNF;NumIDCli;MesRef;NumAcs;Plano;Nome;Tpserv;Data;Hora;Origem;Destino;NumCham;Tipo;Duração;Valor;OperLD;TIMID;Alíquota;CodFEBRABAN;TotalGeral
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;18/12/2023;-;SC AREA 47;-;4;N;75,47701MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;19/12/2023;-;SC AREA 47;-;7;N;46,77652MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;20/12/2023;-;SC AREA 47;-;1;N;801,09473KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;21/12/2023;-;SC AREA 47;-;4;N;25,49267MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;22/12/2023;-;SC AREA 47;-;1;N;1,30638MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;23/12/2023;-;SC AREA 47;-;4;N;103,79869MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;24/12/2023;-;SC AREA 47;-;4;N;9,54572MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;25/12/2023;-;SC AREA 47;-;2;N;6,5514MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;26/12/2023;-;SC AREA 47;-;11;N;208,70455MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;28/12/2023;-;SC AREA 47;-;1;N;25,70838MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;29/12/2023;-;SC AREA 47;-;4;N;99,91852MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;30/12/2023;-;SC AREA 47;-;1;N;1,20667MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;31/12/2023;-;SC AREA 47;-;4;N;33,74783MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;01/01/2024;-;SC AREA 47;-;1;N;1,0783MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;02/01/2024;-;SC AREA 47;-;4;N;44,24173MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;03/01/2024;-;SC AREA 47;-;1;N;684,24414KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;04/01/2024;-;SC AREA 47;-;8;N;21,49306MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;05/01/2024;-;SC AREA 47;-;11;N;733,47907MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;06/01/2024;-;SC AREA 47;-;1;N;556,58887KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;06/12/2023;-;SC AREA 47;-;1;N;9,51855KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;07/12/2023;-;SC AREA 47;-;14;N;1,39567MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;08/12/2023;-;SC AREA 47;-;9;N;1003,32715KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;10/12/2023;-;SC AREA 47;-;2;N;185,69336KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;11/12/2023;-;SC AREA 47;-;6;N;335,99219KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;12/12/2023;-;SC AREA 47;-;12;N;2,01476MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;13/12/2023;-;SC AREA 47;-;4;N;292,06836KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;14/12/2023;-;SC AREA 47;-;6;N;728,88672KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;15/12/2023;-;SC AREA 47;-;17;N;2,01667MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;18/12/2023;-;SC AREA 47;-;6;N;804,6709KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;19/12/2023;-;SC AREA 47;-;11;N;1013,35449KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;20/12/2023;-;SC AREA 47;-;2;N;354,79883KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;21/12/2023;-;SC AREA 47;-;4;N;433,32031KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;22/12/2023;-;SC AREA 47;-;1;N;105,08789KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;23/12/2023;-;SC AREA 47;-;4;N;477,93262KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;24/12/2023;-;SC AREA 47;-;8;N;1,0344MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;25/12/2023;-;SC AREA 47;-;5;N;758,15137KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;26/12/2023;-;SC AREA 47;-;6;N;614,7334KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;27/12/2023;-;SC AREA 47;-;4;N;558,92188KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;28/12/2023;-;SC AREA 47;-;6;N;1,30135MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;29/12/2023;-;SC AREA 47;-;1;N;32,35742KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;30/12/2023;-;SC AREA 47;-;1;N;139,08594KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;31/12/2023;-;SC AREA 47;-;4;N;153,76953KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;01/01/2024;-;SC AREA 47;-;7;N;319,71387KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;03/01/2024;-;SC AREA 47;-;3;N;145,24023KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;04/01/2024;-;SC AREA 47;-;19;N;3,04267MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;05/01/2024;-;SC AREA 47;-;3;N;98,31934KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99742-0114;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;06/01/2024;-;SC AREA 47;-;5;N;152,00391KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;07/12/2023;-;SC AREA 47;-;20;N;7,16546MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;08/12/2023;-;SC AREA 47;-;4;N;13,63273MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;09/12/2023;-;SC AREA 47;-;5;N;6,07088MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;10/12/2023;-;SC AREA 47;-;7;N;12,05878MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;11/12/2023;-;SC AREA 47;-;5;N;1,60373MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;12/12/2023;-;SC AREA 47;-;19;N;10,20813MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;13/12/2023;-;SC AREA 47;-;12;N;13,63081MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;14/12/2023;-;SC AREA 47;-;3;N;93,29688KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;15/12/2023;-;SC AREA 47;-;8;N;12,52002MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;17/12/2023;-;SC AREA 47;-;1;N;370 bytes;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;18/12/2023;-;SC AREA 47;-;1;N;1,5752KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;19/12/2023;-;SC AREA 47;-;4;N;5,76672MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;20/12/2023;-;SC AREA 47;-;9;N;7,09099MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0905;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;21/12/2023;-;SC AREA 47;-;1;N;29,1875KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99684-1101;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;06/12/2023;-;SC AREA 47;-;1;N;621,43066KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99684-1101;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;07/12/2023;-;SC AREA 47;-;1;N;7,54883KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99684-1101;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;08/12/2023;-;SC AREA 47;-;1;N;61,48926KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99684-1101;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;11/12/2023;-;SC AREA 47;-;1;N;543,50195KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99684-1101;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;12/12/2023;-;SC AREA 47;-;1;N;47,60156KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99684-1101;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;13/12/2023;-;SC AREA 47;-;1;N;7,21777KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99684-1101;TIM Empresa Nacional (016/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;14/12/2023;-;SC AREA 47;-;1;N;61,66016KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;06/12/2023;-;SC AREA 47;-;3;N;1,49777GB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;07/12/2023;-;SC AREA 47;-;14;N;3,29238GB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;08/12/2023;-;SC AREA 47;-;4;N;559,29545MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;09/12/2023;-;SC AREA 47;-;10;N;1,15502GB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;10/12/2023;-;SC AREA 47;-;6;N;973,67285MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;11/12/2023;-;SC AREA 47;-;9;N;794,87339MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;12/12/2023;-;SC AREA 47;-;9;N;103,53515MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;13/12/2023;-;SC AREA 47;-;6;N;275,63338MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;14/12/2023;-;SC AREA 47;-;3;N;19,88302MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;15/12/2023;-;SC AREA 47;-;3;N;45,79634MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;17/12/2023;-;SC AREA 47;-;6;N;32,15755MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;18/12/2023;-;SC AREA 47;-;6;N;17,82361MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;19/12/2023;-;SC AREA 47;-;3;N;118,28437MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;20/12/2023;-;SC AREA 47;-;4;N;217,05409MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;24/12/2023;-;SC AREA 47;-;7;N;1,42454GB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;25/12/2023;-;SC AREA 47;-;10;N;163,76124MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;26/12/2023;-;SC AREA 47;-;8;N;632,49426MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;29/12/2023;-;SC AREA 47;-;4;N;89,2979MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;30/12/2023;-;SC AREA 47;-;12;N;236,00126MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;31/12/2023;-;SC AREA 47;-;14;N;2,27173GB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;01/01/2024;-;SC AREA 47;-;8;N;3,30985GB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;03/01/2024;-;SC AREA 47;-;1;N;38,72513MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;04/01/2024;-;SC AREA 47;-;5;N;68,61151MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;05/01/2024;-;SC AREA 47;-;9;N;224,42822MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conexões Banda Larga;06/01/2024;-;SC AREA 47;-;6;N;112,23524MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99652-0249;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Conectividade Basica de Dados;07/12/2023;-;SC AREA 47;-;1;N;28,19043KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
